dates,mean,p2.5,p25,p75,p97.5
28/03/22,6263.946913380736,4841.7348214285685,5651.357142857149,6778.6875000000055,8218.159821428575
29/03/22,6176.954670329671,4843.998214285715,5554.419642857152,6769.366071428574,8070.573214285717
30/03/22,6078.432207498383,4802.284821428564,5453.7857142857165,6701.357142857147,7925.316964285716
31/03/22,5968.497575953458,4663.5267857142835,5343.34821428572,6639.321428571426,7755.005357142855
01/04/22,5849.055106658048,4509.578571428565,5212.580357142857,6514.901785714292,7605.452678571428
02/04/22,5720.02844214609,4384.591071428571,5079.1607142857065,6410.866071428573,7428.25982142857
03/04/22,5582.523432449903,4239.7044642857145,4939.1785714285725,6310.071428571435,7229.973214285713
04/04/22,5437.882029734971,4087.971428571424,4817.410714285706,6178.125000000001,7028.174999999998
05/04/22,5286.925500969618,3930.9455357142806,4672.339285714299,6047.705357142862,6848.3383928571475
06/04/22,5130.8678086619275,3775.242857142858,4533.026785714286,5888.598214285705,6624.182142857138
07/04/22,4970.433500323206,3620.4133928571373,4365.107142857142,5754.267857142854,6347.402678571426
08/04/22,4806.760665804783,3464.059821428566,4203.241071428571,5575.419642857138,6077.097321428569
09/04/22,4640.817711700064,3313.69553571428,4047.133928571429,5341.901785714283,5861.517857142852
10/04/22,4473.449660633484,3166.7491071428512,3889.2589285714294,5128.8214285714275,5688.685714285715
11/04/22,4305.653522947641,3036.7044642857163,3754.767857142861,4927.151785714283,5546.657142857143
12/04/22,4137.985374919198,2912.9705357142875,3616.4196428571395,4724.035714285708,5397.776785714286
13/04/22,3971.4548319327732,2797.0767857142905,3467.0357142857206,4497.508928571427,5252.148214285714
14/04/22,3806.9248545572073,2663.3142857142907,3323.0892857142844,4267.874999999996,5099.56875
15/04/22,3644.6679056237876,2533.210714285719,3173.303571428567,4074.7500000000045,4943.547321428572
16/04/22,3485.0046864899805,2405.2687500000047,3026.464285714281,3884.383928571425,4790.0437500000035
17/04/22,3328.6255656108597,2286.1232142857166,2896.2589285714243,3701.785714285715,4618.261607142861
18/04/22,3175.9615384615386,2172.640178571433,2751.1339285714307,3540.2142857142862,4449.02946428572
19/04/22,3027.496444731739,2060.978571428576,2614.8750000000005,3371.8124999999923,4297.1678571428565
20/04/22,2883.3893018745957,1957.3017857142902,2486.3839285714284,3211.232142857146,4135.406249999991
21/04/22,2743.6626535229475,1861.285714285715,2364.1875000000036,3048.642857142859,3975.1098214285753
22/04/22,2608.7239819004526,1769.914285714286,2238.776785714281,2907.6964285714257,3817.0258928571457
23/04/22,2479.0971234647704,1683.1660714285672,2121.08035714285,2773.1250000000027,3666.8250000000025
24/04/22,2354.7595345830637,1595.1669642857191,2010.7767857142887,2646.214285714289,3517.8107142857175
25/04/22,2235.7206690368453,1505.0973214285648,1898.999999999991,2522.5178571428532,3365.5955357142793
26/04/22,2121.7638170652876,1424.8955357142897,1794.8571428571427,2396.892857142846,3220.596428571428
27/04/22,2012.798076923077,1354.3419642857184,1699.9821428571427,2275.928571428562,3080.405357142857
28/04/22,1909.0467032967033,1281.441964285717,1604.3303571428596,2172.1607142857183,2940.216964285714
29/04/22,1809.979314802844,1209.9964285714236,1514.491071428576,2066.7053571428587,2801.611607142861
30/04/22,1715.4662249515188,1142.6116071428512,1429.4732142857106,1961.7589285714307,2663.335714285718
01/05/22,1625.5898513251454,1079.0624999999968,1346.8392857142885,1867.3392857142928,2543.3410714285706
02/05/22,1540.1153038138334,1011.4901785714256,1264.8482142857088,1772.1428571428614,2419.457142857142
03/05/22,1459.008888170653,955.0714285714271,1193.705357142856,1675.2857142857156,2300.0410714285704
04/05/22,1381.9983839689723,895.8776785714269,1122.3482142857124,1589.9999999999968,2181.9857142857218
05/05/22,1309.0231900452488,842.5741071428553,1053.9107142857156,1502.8392857142812,2072.844642857143
06/05/22,1240.047915319974,792.3401785714267,996.7767857142887,1427.1696428571452,1985.8312500000004
07/05/22,1174.7540400775695,746.8821428571403,943.0714285714365,1352.5714285714246,1885.6098214285648
08/05/22,1112.959760827408,706.3928571428627,890.7321428571503,1282.1517857142862,1789.7571428571425
09/05/22,1054.6204751131222,669.7633928571378,839.5446428571473,1216.6339285714262,1703.1374999999941
10/05/22,999.4845669036845,636.4687499999935,789.9375000000027,1153.2589285714266,1613.7991071428514
11/05/22,947.4950711053651,604.7169642857083,749.3839285714348,1091.2767857142849,1563.9883928571478
12/05/22,898.3305591467357,572.2526785714377,707.0357142857113,1036.419642857139,1514.0839285714424
13/05/22,851.8921299288945,540.1607142857234,668.5982142857163,979.0982142857134,1448.456250000001
14/05/22,808.0093729799612,505.18660714285437,629.812499999995,930.0535714285672,1378.8857142857153
15/05/22,766.6032643826761,481.1973214285807,595.9821428571411,883.2053571428592,1308.4633928571438
16/05/22,727.34243697479,454.5776785714256,564.241071428571,836.1428571428548,1239.618750000001
17/05/22,690.2065287653522,431.4749999999984,533.839285714288,789.4821428571508,1179.4955357142887
18/05/22,655.1150614091789,408.8598214285709,506.4375000000001,752.1428571428612,1129.62857142856
19/05/22,622.0433096315448,388.71428571428413,480.3214285714273,711.964285714287,1066.974107142846
20/05/22,590.7508080155139,365.7294642857127,454.5267857142866,674.0625000000059,1013.1375000000039
21/05/22,561.276341305753,346.408928571427,430.2589285714294,640.2321428571487,966.5008928571468
22/05/22,533.5016160310278,329.15357142856686,408.26785714285006,611.517857142857,925.8696428571466
23/05/22,507.3175500969619,312.97232142857877,388.84821428571,580.7142857142801,885.6589285714323
24/05/22,482.64705882352933,295.5455357142913,369.48214285714164,550.9821428571422,848.1937500000038
25/05/22,459.34154815772456,279.38303571429134,351.1607142857267,525.5624999999978,816.2330357142913
26/05/22,437.2720588235294,265.6821428571481,333.401785714276,499.3392857142905,773.1776785714269
