dates,mean,p2.5,p25,p75,p97.5
16/07/22,1318.3321428571428,1057.1464285714287,1159.5714285714284,1455.4642857142858,1602.814285714286
17/07/22,1438.5571428571427,1161.8892857142857,1267.4642857142858,1603.107142857143,1729.625
18/07/22,1570.7964285714286,1286.017857142857,1386.4642857142858,1748.3571428571427,1888.442857142857
19/07/22,1712.9607142857144,1407.3285714285714,1510.642857142857,1914.6428571428573,2047.2285714285713
20/07/22,1867.435714285714,1552.0142857142857,1645.1785714285716,2077.6428571428573,2219.4285714285716
21/07/22,2035.3392857142856,1681.517857142857,1794.892857142857,2261.785714285714,2406.289285714286
22/07/22,2217.5642857142857,1835.4392857142857,1961.1428571428573,2459.5,2618.385714285714
23/07/22,2411.575,1989.9357142857143,2127.9285714285716,2673.107142857143,2836.682142857143
24/07/22,2623.775,2169.55,2331.6071428571427,2907.9285714285716,3107.1321428571428
25/07/22,2847.9464285714284,2338.9571428571426,2532.714285714286,3157.25,3399.982142857142
26/07/22,3091.871428571428,2533.817857142857,2736.9285714285716,3418.464285714286,3710.432142857143
27/07/22,3356.2428571428572,2741.6857142857143,2979.214285714286,3702.6071428571427,4060.3285714285716
28/07/22,3638.435714285714,2970.842857142857,3242.1071428571427,4011.0,4409.4
29/07/22,3938.2571428571428,3210.396428571429,3527.1785714285716,4309.107142857143,4789.742857142856
30/07/22,4262.221428571429,3455.757142857143,3827.6785714285716,4637.892857142857,5211.057142857143
31/07/22,4606.328571428571,3728.4357142857143,4132.464285714286,5006.642857142857,5640.55
01/08/22,4975.714285714285,4028.9214285714284,4453.321428571429,5402.642857142857,6112.417857142857
02/08/22,5367.325,4366.892857142857,4823.964285714285,5822.964285714286,6594.092857142858
03/08/22,5779.367857142858,4686.671428571428,5191.142857142858,6269.214285714286,7079.278571428571
04/08/22,6213.885714285714,5035.2,5585.821428571428,6744.035714285714,7598.9178571428565
05/08/22,6675.328571428571,5399.757142857143,5995.142857142857,7273.571428571428,8143.221428571428
06/08/22,7162.064285714287,5814.385714285715,6412.357142857143,7845.5714285714275,8703.496428571429
07/08/22,7663.078571428571,6230.782142857142,6894.392857142857,8386.75,9257.332142857142
08/08/22,8182.557142857142,6677.635714285714,7363.5,8974.25,9825.757142857143
09/08/22,8720.9,7097.153571428572,7808.071428571429,9588.07142857143,10364.378571428571
10/08/22,9274.57142857143,7569.757142857142,8317.285714285714,10220.82142857143,10958.460714285713
11/08/22,9848.235714285714,8076.335714285714,8730.678571428572,10863.964285714286,11539.732142857141
12/08/22,10430.346428571429,8590.382142857143,9248.42857142857,11545.571428571428,12224.489285714284
13/08/22,11015.575,9077.071428571428,9822.607142857143,12210.607142857141,12839.324999999999
14/08/22,11605.07142857143,9508.785714285716,10417.678571428572,12898.142857142857,13505.596428571427
