dates,mean,p2.5,p25,p75,p97.5
23/01/22,28450.758849206348,9419.76642857143,16533.89285714286,39705.97142857143,54875.219999999994
24/01/22,32578.521904761907,11186.26857142857,19253.85714285714,48215.91428571429,58539.08553571428
25/01/22,36868.11966269841,13012.812142857143,22589.87857142857,51929.549999999996,62985.11446428571
26/01/22,41499.48180555555,15220.073571428573,27284.185714285715,54821.08035714286,68345.09517857143
27/01/22,46479.50734126984,17927.342142857146,32450.52142857143,58418.49821428572,74739.79589285713
28/01/22,51590.60410714285,21185.352857142854,39302.93571428572,62578.48571428572,82274.38249999999
29/01/22,56920.36575396825,25543.44714285714,47380.08571428571,67409.84642857143,90722.57892857143
30/01/22,62362.84672619047,30584.869285714285,51731.5625,72987.75714285715,99716.0894642857
31/01/22,68026.3933531746,36758.59357142858,54643.4625,79335.93035714286,109483.29642857143
01/02/22,73893.09765873017,44272.31357142857,58193.4875,86212.14464285714,119460.81071428569
02/02/22,79900.87577380952,50820.48071428571,62426.86785714286,93684.95535714284,129693.4457142857
03/02/22,86052.76890873016,53505.37857142857,67316.72857142857,100958.77857142857,139454.1103571428
04/02/22,92339.48577380952,56648.77249999999,72713.78571428571,108201.15357142857,147907.96124999996
05/02/22,98567.59577380953,60278.009821428575,78968.27678571429,114169.83928571429,154586.61535714284
06/02/22,104501.29724206349,64784.50839285715,85795.16607142857,120157.71428571428,158604.21714285712
07/02/22,109891.70255952381,69703.80071428572,91639.77678571429,126813.51428571428,160159.0223214285
08/02/22,114499.10553571429,75264.30875000001,96566.3,132349.81071428573,163117.47374999998
09/02/22,118106.71593253968,80910.51982142858,99735.96964285715,134778.28571428568,163268.40410714285
10/02/22,120541.20567460317,85299.46196428573,105947.32321428572,135152.51607142854,160474.37035714285
11/02/22,121692.3598809524,87838.63142857142,106202.18392857142,136232.4017857143,161625.08178571428
12/02/22,121524.03501984128,87075.3182142857,105634.98392857143,135853.94464285712,161903.25375
13/02/22,120065.07984126985,84248.58571428571,104389.78571428572,135176.45,162969.1805357143
14/02/22,117410.62914682539,77857.16910714285,101342.4357142857,134073.54642857143,160009.6835714285
15/02/22,113713.81904761905,72110.78017857143,95715.63392857142,130284.83571428573,157808.20232142854
16/02/22,109170.9059126984,67067.75089285715,90786.18392857144,127699.48214285714,156062.11285714287
17/02/22,104010.96652777778,62907.50964285714,84880.82857142857,122887.2875,155789.33874999997
18/02/22,98459.2957936508,58805.86267857144,78849.30892857144,116372.96964285715,150433.83571428567
19/02/22,92733.20748015873,55057.68,73513.22321428571,109515.25357142858,144375.37892857136
20/02/22,87026.04992063492,52484.48053571428,68709.87678571428,101664.45714285714,139311.74678571426
21/02/22,81411.08615079365,50259.52875,64037.56964285714,94874.16964285713,132681.08660714288
22/02/22,75970.37874999999,42535.31857142857,60404.25714285715,87877.13035714286,124584.01124999998
23/02/22,70817.88289682541,35208.56428571429,57121.67857142858,81150.99285714285,116564.9264285714
24/02/22,65959.34789682539,29230.119285714285,54015.86964285714,75666.12857142858,108400.88696428567
25/02/22,61321.150535714296,24386.747142857144,51440.61607142857,70367.88035714286,100455.91178571427
26/02/22,56779.251626984136,20461.63071428571,46422.771428571425,65514.74642857142,92909.49839285713
27/02/22,52368.47337301588,17309.297857142858,39946.39285714286,61473.553571428565,86091.50178571428
28/02/22,48183.9838888889,14630.865000000002,34480.19285714286,58136.62678571428,80251.61517857143
01/03/22,44154.07053571429,12403.23142857143,29191.764285714286,55319.36785714286,74546.69392857143
02/03/22,40223.39591269841,10566.270714285716,24877.328571428574,52920.65892857143,69523.35821428572
03/03/22,36345.57787698413,9014.632142857143,21362.114285714284,50897.70714285714,65279.17053571428
