dates,mean,p2.5,p25,p75,p97.5
12/09/21,6.285714285714286,4.285714285714286,5.785714285714286,7.285714285714286,8.785714285714285
13/09/21,6.142857142857142,3.142857142857143,5.392857142857142,7.642857142857142,9.892857142857142
14/09/21,6.071428571428571,2.571428571428571,5.196428571428571,7.821428571428571,10.883928571428571
15/09/21,6.973214285714286,3.2232142857142856,5.098214285714286,7.910714285714286,11.660714285714285
16/09/21,6.986607142857143,2.6272321428571432,5.049107142857142,8.924107142857142,12.799107142857142
17/09/21,6.993303571428571,3.0558035714285716,6.008928571428571,8.962053571428571,13.883928571428571
18/09/21,7.988839285714286,3.0279017857142856,6.004464285714286,9.973214285714285,13.941964285714285
19/09/21,8.0,3.0,6.0,10.0,15.0
20/09/21,8.0,4.0,6.0,10.0,15.0
21/09/21,9.0,4.0,7.0,11.0,16.0
22/09/21,9.0,4.0,7.0,12.0,17.0
23/09/21,9.0,4.0,7.0,12.0,18.0
24/09/21,10.0,4.0,8.0,13.0,18.0
25/09/21,10.0,4.0,8.0,13.0,20.0
26/09/21,11.0,4.0,9.0,14.0,20.0
27/09/21,11.0,4.5,9.0,15.0,22.0
28/09/21,13.0,5.0,9.0,16.0,22.0
29/09/21,13.0,5.0,10.0,17.0,24.0
30/09/21,14.0,5.0,10.0,17.0,24.0
01/10/21,14.0,5.5,11.0,19.0,26.0
02/10/21,15.0,6.0,11.0,20.0,27.5
03/10/21,17.0,6.0,12.0,22.0,29.0
04/10/21,18.0,6.0,12.0,23.0,31.0
05/10/21,18.0,7.0,13.0,24.0,33.0
06/10/21,21.0,7.0,14.0,26.0,34.0
07/10/21,21.0,8.0,15.0,27.0,37.0
08/10/21,24.0,8.0,16.0,29.0,39.0
09/10/21,25.0,9.0,17.0,31.0,41.0
10/10/21,27.0,10.0,18.0,33.0,44.0
11/10/21,28.0,12.0,19.0,35.0,47.0
12/10/21,30.0,12.0,21.0,37.0,47.5
13/10/21,32.0,14.0,23.0,40.0,52.0
14/10/21,35.0,14.0,24.0,43.0,55.0
15/10/21,37.0,15.0,27.0,45.0,59.0
16/10/21,39.0,16.0,29.0,48.0,61.0
17/10/21,42.0,18.0,31.0,52.0,65.0
18/10/21,45.0,20.5,33.0,54.0,69.0
19/10/21,48.0,21.0,37.0,58.0,74.0
20/10/21,52.0,24.0,38.0,62.0,78.0
21/10/21,55.0,27.0,42.0,66.0,82.0
22/10/21,58.0,29.0,46.0,69.0,87.0
23/10/21,66.0,30.0,49.0,74.0,95.5
24/10/21,67.0,33.5,54.0,80.0,99.0
25/10/21,73.0,35.0,57.0,85.0,106.0
26/10/21,77.0,40.5,61.0,90.0,112.5
27/10/21,83.0,44.5,67.0,96.0,119.5
28/10/21,87.0,48.0,71.0,103.0,124.0
29/10/21,96.0,50.5,76.0,111.0,135.0
30/10/21,100.0,58.5,84.0,117.0,148.0
31/10/21,107.0,60.5,90.0,124.0,156.0
01/11/21,114.0,66.0,96.0,134.0,166.0
