dates,mean,p2.5,p25,p75,p97.5
06/03/22,11586.273486046231,9293.539291416186,10338.111386439601,12698.78318064003,13730.796261100639
07/03/22,11319.343701643538,8785.940330396115,10075.945653746667,12452.065220504059,13748.68871250602
08/03/22,11208.042324256021,8439.710940920499,9976.892329082764,12388.156514335345,13998.0443218508
09/03/22,11076.831326252315,8064.209362215592,9796.12600002831,12380.02477582586,14217.623128776651
10/03/22,10782.071037190151,7573.002699010558,9459.07041815537,12174.726880816863,14238.276984804193
11/03/22,10351.892572853758,7036.45029347327,8963.904220531147,11820.583249319034,14043.559023892321
12/03/22,9868.119523095023,6467.035143382849,8429.255208255423,11395.446348713378,13759.67787887017
13/03/22,9378.069966406447,5921.353175189038,7862.422392855526,10962.944780768137,13466.016986614828
14/03/22,8899.77349019994,5402.504112856039,7309.357965272674,10469.060938496876,13122.17763439132
15/03/22,8445.28138286611,4936.13608772461,6812.4797081326615,10051.697570530892,12806.667891045918
16/03/22,8009.762938118153,4522.8900509743125,6335.388741668908,9608.577163551196,12460.72856589064
17/03/22,7598.717465121979,4120.269547476417,5888.963861567936,9212.344139542995,12137.666207083217
18/03/22,7208.669249900845,3740.474555332087,5455.501578804759,8852.894111874568,11826.842011193856
19/03/22,6837.5309905915865,3405.8476624141827,5050.014514318771,8500.33182032428,11510.068379322183
20/03/22,6487.963315889064,3106.2825333587316,4691.566624265733,8145.9450406161795,11148.579513915365
21/03/22,6158.612689958972,2811.9589406764126,4337.998365785529,7799.969276485976,10878.644541862363
22/03/22,5843.479775823003,2556.205360026265,3996.5137318453453,7445.888654600988,10553.367679912712
23/03/22,5546.8577689735575,2324.0055957992936,3697.4569543470807,7125.119766525443,10271.835424774697
24/03/22,5264.164256200707,2130.4285314705508,3403.028507601843,6800.672635396476,9977.22224798956
25/03/22,4997.228067535354,1921.731415311682,3136.371406930792,6508.502400346714,9674.9543618801
26/03/22,4744.617160577228,1756.7485669693642,2898.5142783569,6213.437005011446,9378.409723942903
27/03/22,4504.22011527441,1594.0285699400688,2675.314283216079,5933.431680993171,9120.0936958714
28/03/22,4276.079384968534,1448.1257137882462,2459.3142848694483,5668.540968509832,8882.320152133425
29/03/22,4062.0670032623198,1318.8857141190388,2279.828571140456,5422.867336100255,8658.67461121816
30/03/22,3858.5236612220524,1199.211428515676,2097.257142759639,5181.123059335188,8400.73388279501
31/03/22,3665.2522805784474,1083.291428552901,1936.0285713954595,4961.077715431572,8165.023261029677
01/04/22,3482.0711232200038,982.8514285652445,1780.9714285602229,4754.076610659213,7964.038354479921
02/04/22,3309.516411475433,896.1428571407829,1637.9999999962085,4549.253863325904,7719.316692793511
03/04/22,3144.5313175141137,815.6571428564483,1507.1142857130026,4342.409592698274,7517.004428153609
04/04/22,2988.8514742252923,738.9771428569114,1389.3650385085275,4126.2768506648135,7244.266931530275
05/04/22,2841.661102475091,674.8457142856366,1279.0285714284241,3924.7689878253036,7011.815582826632
06/04/22,2703.742515520996,610.2514285714027,1175.39999999995,3751.1598371028545,6831.619110603044
07/04/22,2570.961795778885,552.0857142857056,1081.0160621469424,3596.3392401897972,6642.890670326626
08/04/22,2446.8435839835583,504.2057142857114,1001.8285714285656,3417.6780930632635,6466.300986511949
09/04/22,2328.8689456955262,453.2914285714276,918.7714285714267,3260.9106848814613,6250.906214994606
10/04/22,2216.3000335342535,410.3485714285712,845.2285714285708,3118.6447685293083,6058.5706391486265
11/04/22,2111.3567819520267,373.3199999999998,776.5714285714283,2983.712000607267,5897.678951305161
12/04/22,2009.2143255175845,339.9942857142857,711.5142857142856,2853.761021964467,5703.581292230019
13/04/22,1912.954851520265,310.9371428571429,658.8320988500773,2725.768690743449,5541.879114184531
14/04/22,1821.2646517828864,282.39428571428573,604.8000000000001,2603.1866832090664,5351.558047915607
