dates,mean,p2.5,p25,p75,p97.5
14/01/22,328.46999999999997,238.39928571428572,268.03571428571433,379.6714285714286,417.58285714285705
15/01/22,324.15035714285716,233.05642857142857,261.5571428571428,372.49285714285713,415.7699999999999
16/01/22,320.98464285714283,230.72500000000002,259.8285714285714,371.06428571428575,415.44571428571425
17/01/22,318.42321428571427,229.3135714285714,259.49285714285713,365.38571428571424,410.8335714285714
18/01/22,318.1253571428571,231.48499999999999,259.5571428571429,362.45000000000005,413.98571428571427
19/01/22,319.84892857142853,234.79357142857145,263.0142857142857,359.7857142857143,417.1457142857143
20/01/22,323.10214285714284,241.10642857142855,271.0,357.2357142857142,420.7614285714285
21/01/22,328.73249999999996,249.62714285714284,282.8071428571429,360.5214285714286,424.4385714285714
22/01/22,336.74928571428575,255.31071428571428,297.40714285714284,367.05,437.7014285714285
23/01/22,347.55071428571426,268.9385714285714,313.00714285714287,379.9357142857143,441.7214285714285
24/01/22,361.37142857142857,278.11785714285713,330.46428571428567,390.25714285714287,452.21357142857136
25/01/22,377.8617857142857,293.8157142857143,344.74285714285713,409.75000000000006,462.9571428571428
26/01/22,397.58214285714286,314.39571428571423,364.9285714285715,430.5999999999999,478.25928571428557
27/01/22,420.3732142857143,344.8535714285714,386.12142857142857,448.6357142857143,497.1928571428571
28/01/22,445.38678571428574,364.02285714285716,413.27142857142866,471.9785714285714,524.4085714285715
29/01/22,473.71214285714285,383.3664285714285,443.3428571428571,508.15000000000003,561.7657142857142
30/01/22,503.48499999999996,417.0307142857143,475.98571428571427,537.5642857142858,602.105
31/01/22,534.0235714285715,444.48571428571427,499.9928571428572,573.0785714285714,632.8335714285714
01/02/22,564.5735714285714,473.1171428571429,531.9428571428572,606.1071428571429,656.2335714285715
02/02/22,593.0882142857142,500.9557142857143,558.0,630.2285714285715,674.7435714285714
03/02/22,618.3621428571429,534.0128571428571,587.0285714285714,654.3214285714286,690.2650000000001
04/02/22,640.3332142857142,563.5450000000001,612.6142857142858,667.3857142857144,706.0814285714284
05/02/22,657.4817857142857,591.0678571428571,635.3714285714286,680.8571428571429,724.065
06/02/22,669.2296428571428,598.6742857142857,656.3714285714286,684.7714285714286,736.6014285714286
07/02/22,674.3532142857142,611.1728571428572,653.3857142857142,691.1214285714285,748.7092857142857
08/02/22,673.5014285714285,611.6271428571428,642.3357142857143,699.9642857142858,746.0871428571427
09/02/22,667.0635714285714,593.3721428571429,626.7285714285714,700.7428571428572,748.5807142857143
10/02/22,656.0010714285714,566.225,605.05,694.7357142857144,732.2007142857142
11/02/22,639.7275,534.3278571428572,582.6,680.2285714285714,731.9014285714286
12/02/22,619.5878571428572,501.9057142857143,556.2642857142857,670.2285714285715,720.9864285714285
13/02/22,594.9878571428571,467.85857142857145,536.1857142857142,658.6071428571429,705.5571428571429
14/02/22,569.0810714285715,430.5692857142857,502.90000000000003,639.6571428571428,684.8607142857143
15/02/22,540.365,394.12428571428575,470.6714285714286,614.1928571428571,663.3757142857141
16/02/22,511.31714285714287,366.81071428571425,438.42142857142863,579.5999999999999,648.0057142857142
17/02/22,481.78785714285715,341.4892857142857,403.52857142857147,546.7428571428571,623.7685714285714
18/02/22,452.8653571428571,312.8771428571428,373.97857142857146,517.8857142857142,592.8335714285714
19/02/22,423.47464285714284,289.02857142857147,344.8642857142857,491.32142857142856,563.1378571428571
20/02/22,396.4025,267.88071428571425,323.0142857142857,465.95000000000005,535.6121428571429
21/02/22,369.9725,246.31357142857144,296.7285714285714,435.37142857142857,505.7307142857142
22/02/22,345.18928571428575,227.84,276.24285714285713,406.7428571428572,485.05499999999995
