dates,mean,p2.5,p25,p75,p97.5
04/10/21,18.285714285714285,15.785714285714286,16.785714285714285,19.785714285714285,22.285714285714285
05/10/21,18.642857142857142,14.892857142857142,17.142857142857142,20.892857142857142,25.392857142857142
06/10/21,19.696428571428573,14.446428571428571,17.071428571428573,22.32142857142857,29.21205357142857
07/10/21,19.848214285714285,14.223214285714285,17.035714285714285,23.598214285714285,29.223214285714285
08/10/21,20.892857142857142,14.111607142857142,17.017857142857142,24.767857142857142,32.51785714285714
09/10/21,21.93080357142857,14.055803571428571,17.008928571428573,25.86830357142857,33.74330357142857
10/10/21,21.965401785714285,14.027901785714285,17.996651785714285,26.926339285714285,34.863839285714285
11/10/21,23.0,15.0,18.0,28.0,37.0
12/10/21,24.0,14.125,18.0,31.0,40.0
13/10/21,24.0,15.0,19.0,32.0,42.0
14/10/21,25.0,15.0,19.0,34.0,46.0
15/10/21,27.0,15.0,19.0,35.0,47.875
16/10/21,29.0,15.0,19.0,37.0,50.0
17/10/21,29.0,15.0,20.0,39.0,54.0
18/10/21,31.0,15.0,20.0,43.0,57.0
19/10/21,32.0,16.0,20.25,45.0,60.875
20/10/21,35.0,16.0,20.25,48.0,66.875
21/10/21,38.0,16.0,21.0,50.0,69.0
22/10/21,38.0,15.0,21.0,54.0,74.0
23/10/21,42.0,16.0,21.0,57.0,79.875
24/10/21,44.0,16.0,22.0,61.0,84.0
25/10/21,45.5,16.0,22.0,66.75,90.0
26/10/21,49.0,16.0,23.0,69.75,94.0
27/10/21,50.5,16.125,23.0,74.0,100.0
28/10/21,54.5,16.125,23.25,79.0,108.875
29/10/21,58.5,17.0,24.0,83.0,113.75
30/10/21,60.0,17.0,24.0,90.0,121.875
31/10/21,65.5,17.0,25.0,96.75,130.0
01/11/21,70.0,17.0,24.0,102.0,134.0
02/11/21,75.0,17.0,25.0,108.0,143.75
03/11/21,77.5,18.0,25.0,112.75,156.875
04/11/21,80.0,17.0,27.0,120.0,157.875
05/11/21,88.5,18.0,26.0,124.0,169.0
06/11/21,92.5,18.0,27.0,135.0,178.875
07/11/21,97.5,18.0,28.0,140.5,183.0
08/11/21,101.0,19.0,28.0,145.0,187.875
09/11/21,110.5,18.125,29.25,150.75,195.0
10/11/21,115.5,19.0,29.0,157.0,206.0
11/11/21,120.0,19.0,30.0,164.75,208.875
12/11/21,126.5,19.0,31.0,167.0,218.875
13/11/21,130.0,19.0,32.0,177.0,222.875
14/11/21,134.5,19.125,32.0,173.75,224.875
15/11/21,140.0,20.0,34.0,179.0,234.875
16/11/21,147.0,20.125,34.0,180.0,233.0
17/11/21,144.0,19.125,33.25,186.0,239.0
18/11/21,155.0,19.0,35.0,188.0,243.75
19/11/21,156.0,21.0,36.0,188.0,241.0
20/11/21,159.0,21.0,35.0,191.0,243.0
21/11/21,164.5,21.125,37.0,192.0,245.0
22/11/21,165.5,21.0,39.0,193.0,247.75
23/11/21,166.0,20.0,39.0,193.0,252.0
