dates,mean,p2.5,p25,p75,p97.5
20/03/22,6568.005291005289,5945.37857142857,6227.214285714288,6878.499999999993,7351.535714285714
21/03/22,6502.074074074073,5865.914285714283,6128.642857142853,6827.285714285707,7331.164285714287
22/03/22,6464.7142857142835,5809.849999999997,6061.071428571425,6811.499999999991,7336.607142857143
23/03/22,6448.957671957671,5771.914285714283,6045.571428571429,6796.357142857134,7341.800000000001
24/03/22,6448.423280423279,5759.25714285714,6040.35714285714,6798.214285714295,7348.678571428571
25/03/22,6458.396825396824,5775.942857142854,6025.000000000007,6814.00000000001,7350.714285714286
26/03/22,6474.920634920633,5797.978571428564,6021.214285714287,6825.928571428565,7381.685714285708
27/03/22,6495.486772486771,5791.507142857135,6025.4285714285725,6854.571428571428,7431.557142857137
28/03/22,6515.984126984125,5785.692857142855,6027.142857142851,6848.285714285714,7480.16428571428
29/03/22,6531.16402116402,5737.235714285707,6088.571428571422,6830.785714285715,7518.6428571428505
30/03/22,6539.592592592589,5686.971428571422,6142.714285714279,6861.357142857137,7556.064285714279
31/03/22,6537.9682539682535,5634.407142857137,6192.642857142859,6866.857142857143,7562.678571428568
01/04/22,6526.142857142856,5568.628571428565,6180.285714285718,6822.642857142853,7555.814285714281
02/04/22,6502.142857142856,5493.549999999994,6141.928571428576,6806.642857142849,7533.449999999997
03/04/22,6467.3809523809505,5414.8928571428505,6095.071428571433,6834.2857142857065,7534.085714285702
04/04/22,6422.301587301586,5326.364285714279,6037.571428571446,6840.857142857135,7624.707142857131
05/04/22,6366.058201058199,5227.949999999993,5915.714285714294,6851.42857142857,7709.257142857132
06/04/22,6297.423280423279,5122.69285714285,5806.85714285714,6866.642857142855,7726.235714285704
07/04/22,6219.296296296294,5009.571428571422,5672.78571428571,6829.428571428574,7732.749999999988
08/04/22,6131.037037037035,4891.428571428565,5535.357142857147,6768.214285714289,7710.642857142845
09/04/22,6032.412698412697,4768.021428571421,5396.357142857147,6704.428571428569,7659.978571428559
10/04/22,5921.343915343914,4638.371428571421,5245.928571428574,6603.499999999994,7572.799999999987
11/04/22,5800.412698412698,4508.842857142849,5107.285714285723,6467.499999999993,7471.085714285701
12/04/22,5671.888888888887,4382.778571428564,4971.285714285723,6322.785714285707,7356.864285714271
13/04/22,5536.518518518517,4246.5071428571355,4837.285714285723,6172.14285714285,7223.357142857129
14/04/22,5395.518518518516,4109.514285714278,4700.000000000008,6011.428571428564,7108.328571428563
15/04/22,5249.042328042327,3969.857142857143,4536.785714285723,5847.571428571422,6977.349999999992
16/04/22,5098.624338624336,3797.9500000000007,4374.285714285723,5670.14285714285,6836.557142857135
17/04/22,4944.412698412696,3633.3000000000006,4208.7142857142935,5490.499999999993,6685.72142857142
18/04/22,4787.862433862432,3481.2285714285717,4038.5714285714366,5318.714285714275,6530.492857142848
19/04/22,4629.232804232803,3330.8428571428576,3873.142857142865,5159.214285714275,6361.542857142848
20/04/22,4469.3756613756605,3184.357142857143,3727.1428571428705,4988.785714285705,6194.585714285702
21/04/22,4308.079365079363,3039.221428571429,3585.928571428585,4818.785714285705,6035.885714285702
22/04/22,4146.941798941798,2901.9857142857145,3442.5000000000136,4649.357142857133,5866.899999999989
23/04/22,3985.449735449734,2766.671428571429,3300.2857142857283,4481.357142857133,5685.207142857132
24/04/22,3825.0370370370356,2636.1571428571433,3168.928571428585,4310.928571428562,5504.064285714275
25/04/22,3664.6878306878293,2510.385714285715,3035.3571428571568,4129.571428571418,5320.642857142846
26/04/22,3504.7037037037026,2388.778571428572,2897.928571428585,3945.5714285714184,5124.999999999989
27/04/22,3347.460317460316,2269.2642857142864,2759.3571428571568,3777.0714285714184,4931.099999999989
28/04/22,3195.7777777777756,2161.9000000000005,2625.8571428571568,3607.9285714285616,4728.921428571418
29/04/22,3047.095238095237,2050.7142857142862,2496.3571428571568,3460.4285714285643,4532.314285714275
30/04/22,2902.6455026455014,1950.0714285714294,2373.5000000000136,3308.9285714285656,4341.964285714275
01/05/22,2762.3386243386226,1853.0071428571434,2254.1428571428705,3159.4285714285656,4157.999999999989
02/05/22,2627.068783068782,1757.4071428571435,2140.8571428571568,3014.4285714285656,3975.864285714275
03/05/22,2498.3650793650777,1664.1071428571436,2035.4285714285852,2872.21428571428,3805.5642857142757
04/05/22,2373.5555555555543,1575.8928571428578,1934.5000000000136,2733.7857142857083,3629.178571428561
05/05/22,2252.560846560845,1491.5785714285719,1837.3571428571565,2603.071428571423,3455.192857142847
06/05/22,2136.761904761903,1411.1571428571433,1744.571428571442,2474.71428571428,3281.8142857142757
07/05/22,2026.8465608465592,1330.3285714285719,1651.9285714285802,2360.8571428571368,3114.942857142847
08/05/22,1922.3756613756598,1255.2071428571433,1563.7857142857233,2250.571428571423,2951.164285714276
09/05/22,1822.7777777777765,1186.7857142857147,1482.4285714285802,2138.499999999988,2791.3214285714184
10/05/22,1727.724867724866,1124.614285714286,1405.5000000000089,2024.7857142857024,2633.8357142857044
11/05/22,1639.2169312169297,1069.2928571428574,1332.8571428571518,1917.642857142845,2488.514285714276
12/05/22,1554.1957671957662,1014.8500000000013,1263.642857142866,1813.142857142845,2354.585714285712
13/05/22,1473.2433862433847,964.0714285714288,1196.642857142866,1713.142857142845,2230.142857142855
14/05/22,1396.1587301587283,916.6214285714289,1134.4285714285802,1618.9285714285593,2109.857142857133
15/05/22,1322.523809523808,870.014285714286,1073.4285714285802,1529.3571428571308,1993.9499999999903
16/05/22,1252.0899470899458,826.8285714285716,1014.7857142857231,1445.5714285714166,1884.2928571428474
17/05/22,1184.6719576719563,786.8928571428573,956.5000000000089,1365.2857142857024,1778.1785714285616
18/05/22,1120.2592592592578,748.1428571428573,901.7142857142946,1290.2142857142737,1682.207142857133
