dates,mean,p2.5,p25,p75,p97.5
30/08/21,3.2142857142857144,1.7142857142857142,2.7142857142857144,4.214285714285714,5.7142857142857135
31/08/21,3.107142857142857,0.8571428571428572,2.357142857142857,4.232142857142858,6.669642857142857
01/09/21,3.0535714285714284,1.3035714285714284,2.178571428571429,4.803571428571429,6.553571428571429
02/09/21,3.9642857142857144,0.2142857142857144,2.0892857142857144,4.901785714285714,7.7142857142857135
03/09/21,3.982142857142857,1.0758928571428572,2.044642857142857,4.950892857142858,7.857142857142856
04/09/21,3.0066964285714284,1.0379464285714284,2.022321428571429,4.975446428571429,7.928571428571429
05/09/21,3.0033482142857144,1.0189732142857144,2.0111607142857144,4.987723214285714,7.9642857142857135
06/09/21,4.0,0.25,2.0,5.0,8.0
07/09/21,4.0,1.0,3.0,5.0,9.0
08/09/21,4.0,1.0,3.0,5.0,8.0
09/09/21,4.0,1.0,3.0,5.0,8.0
10/09/21,4.0,1.0,3.0,6.0,8.0
11/09/21,4.0,1.0,3.0,6.0,9.0
12/09/21,4.0,1.0,3.0,5.0,9.0
13/09/21,4.0,1.0,3.0,6.0,9.0
14/09/21,4.0,1.0,3.0,6.0,9.0
15/09/21,4.0,1.0,3.0,6.0,9.0
16/09/21,5.0,1.0,3.0,6.0,9.0
17/09/21,5.0,1.0,3.0,7.0,10.0
18/09/21,5.0,1.0,3.0,6.0,10.0
19/09/21,5.0,1.0,4.0,7.0,9.75
20/09/21,5.0,1.0,3.0,7.0,10.75
21/09/21,5.0,1.0,4.0,7.0,10.0
22/09/21,6.0,1.0,4.0,7.0,11.0
23/09/21,5.0,2.0,4.0,7.0,11.0
24/09/21,6.0,2.0,4.0,7.0,11.75
25/09/21,6.0,1.0,4.0,8.0,12.75
26/09/21,6.0,1.25,5.0,9.0,12.0
27/09/21,6.0,2.0,5.0,8.0,12.0
28/09/21,7.0,2.25,5.0,9.0,15.75
29/09/21,7.0,2.0,5.0,9.0,13.75
30/09/21,7.0,3.0,6.0,10.0,15.0
01/10/21,8.0,3.0,6.0,10.0,16.0
02/10/21,9.0,3.25,6.0,11.0,17.75
03/10/21,9.0,3.0,7.0,11.0,18.75
04/10/21,10.0,4.0,7.0,12.0,18.0
05/10/21,10.0,4.25,8.0,13.0,20.75
06/10/21,11.0,4.25,9.0,14.0,21.0
07/10/21,11.0,4.25,9.0,15.0,22.0
08/10/21,12.0,5.0,9.0,16.0,22.0
