dates,mean,p2.5,p25,p75,p97.5
17/09/22,4481.230769230769,3564.442857142857,3995.1428571428573,4912.0,5641.614285714286
18/09/22,4580.076923076923,3607.7857142857138,4074.4285714285716,5079.142857142857,5797.942857142856
19/09/22,4664.615384615385,3651.2428571428572,4140.857142857143,5264.857142857143,5908.842857142857
20/09/22,4747.626373626374,3674.6571428571433,4180.714285714285,5387.142857142857,6030.0428571428565
21/09/22,4814.131868131867,3697.6714285714284,4175.571428571428,5432.857142857143,6144.499999999999
22/09/22,4866.34065934066,3717.2571428571428,4182.285714285715,5485.428571428572,6231.457142857142
23/09/22,4904.67032967033,3713.3,4175.857142857143,5582.285714285715,6304.599999999999
24/09/22,4930.142857142856,3695.914285714286,4141.142857142857,5676.571428571428,6365.685714285713
25/09/22,4930.2307692307695,3670.1285714285714,4117.857142857143,5725.285714285715,6394.671428571428
26/09/22,4912.175824175824,3642.8999999999996,4076.285714285714,5750.428571428572,6407.0428571428565
27/09/22,4878.032967032966,3605.7428571428572,4042.1428571428573,5714.857142857143,6372.514285714285
28/09/22,4830.527472527472,3568.1714285714284,3992.1428571428573,5637.857142857143,6300.471428571428
29/09/22,4759.01098901099,3491.971428571429,3920.8571428571427,5560.285714285715,6235.814285714286
30/09/22,4674.483516483516,3417.057142857143,3837.1428571428573,5455.571428571428,6155.299999999999
01/10/22,4573.373626373626,3347.171428571429,3756.5714285714284,5331.142857142857,6043.2
02/10/22,4458.164835164835,3258.9,3668.8571428571427,5200.142857142857,5885.971428571428
03/10/22,4333.824175824177,3171.4999999999995,3568.8571428571427,5042.285714285715,5706.185714285714
04/10/22,4199.43956043956,3090.8428571428576,3437.1428571428573,4863.428571428572,5522.4857142857145
05/10/22,4047.0879120879126,2989.4285714285716,3336.4285714285716,4667.142857142857,5334.885714285714
06/10/22,3897.2087912087923,2908.3999999999996,3198.8571428571427,4474.285714285715,5118.299999999999
07/10/22,3741.076923076923,2807.2999999999997,3096.1428571428573,4280.714285714285,4892.685714285714
08/10/22,3578.076923076923,2696.6285714285714,2990.4285714285716,4078.285714285714,4652.114285714285
09/10/22,3414.241758241759,2588.6285714285714,2857.4285714285716,3886.0,4435.728571428572
10/10/22,3249.1428571428573,2477.3285714285716,2752.5714285714284,3690.1428571428573,4207.985714285714
11/10/22,3079.7472527472523,2356.4285714285716,2631.285714285714,3501.285714285714,3981.5571428571425
12/10/22,2921.4945054945056,2234.9,2516.1428571428573,3330.4285714285716,3761.7142857142853
13/10/22,2761.6923076923076,2117.2714285714287,2416.0,3164.285714285714,3540.028571428571
14/10/22,2604.7032967032965,2013.1571428571428,2290.5714285714284,2999.285714285714,3311.3999999999996
15/10/22,2449.21978021978,1901.7857142857142,2154.285714285714,2803.4285714285716,3101.085714285714
16/10/22,2302.857142857143,1802.4857142857145,2044.7142857142858,2595.1428571428573,2900.6428571428573
