dates,mean,p2.5,p25,p75,p97.5
11/12/21,22822.8571428571,22822.8571428571,22822.8571428571,22822.8571428571,22822.8571428571
12/12/21,22757.502623419965,20663.09642857141,21327.035714285696,24660.714285714264,25096.089285714264
13/12/21,22448.35207488671,19302.689285714274,20180.87499999999,25360.589285714275,26154.54464285713
14/12/21,22029.134480085853,18344.325892857138,19245.044642857138,25471.732142857138,26559.538392857135
15/12/21,21562.388951824465,17631.12276785714,18397.656249999996,25287.54464285714,26640.283482142855
16/12/21,21065.126460767948,17005.46495535714,17615.133928571428,24924.837053571428,26522.534151785712
17/12/21,20551.22061322442,16426.346205357142,16888.341517857145,24453.966517857145,26293.397767857146
18/12/21,20021.69578762223,15863.250055803572,16242.882254464284,23944.52511160714,25946.284654017854
19/12/21,19467.931552587645,15179.807142857142,15617.428571428572,23382.571428571428,25563.514285714286
20/12/21,18921.45695206296,14499.185714285713,15058.714285714286,22748.428571428572,25166.049999999996
21/12/21,18364.821368948247,13855.107142857143,14535.642857142859,22149.5,24690.75
22/12/21,17797.641068447414,13223.785714285714,14008.285714285714,21505.0,24214.07142857143
23/12/21,17227.505843071787,12616.042857142857,13513.285714285714,20836.214285714286,23683.985714285714
24/12/21,16652.860004769853,12010.207142857142,13002.214285714286,20179.5,23115.942857142854
25/12/21,16077.233722871453,11441.478571428572,12489.428571428572,19520.857142857145,22552.635714285712
26/12/21,15504.087765323156,10872.27142857143,11970.42857142857,18816.14285714286,21951.771428571432
27/12/21,14934.038874314332,10329.864285714286,11451.07142857143,18137.428571428572,21385.728571428568
28/12/21,14370.198902933462,9808.35,10959.571428571428,17472.357142857145,20772.35714285714
29/12/21,13812.394943954208,9315.421428571428,10485.142857142857,16797.35714285714,20133.892857142855
30/12/21,13263.125924159314,8844.235714285713,10011.285714285714,16138.285714285714,19507.335714285713
31/12/21,12723.526114953494,8379.199999999999,9557.5,15495.214285714286,18886.364285714284
01/01/22,12196.172191748154,7949.278571428571,9105.07142857143,14861.0,18271.15
02/01/22,11679.973527307417,7533.085714285713,8683.357142857143,14236.642857142859,17623.25
03/01/22,11177.91533508228,7143.699999999999,8264.071428571428,13630.5,16989.542857142857
04/01/22,10689.733603625089,6756.092857142858,7867.928571428572,13045.928571428572,16371.171428571428
05/01/22,10215.12663963749,6395.935714285714,7478.571428571429,12471.071428571428,15739.207142857143
06/01/22,9755.944669687575,6069.257142857143,7115.071428571428,11907.357142857143,15126.092857142856
07/01/22,9312.727641306941,5735.178571428571,6751.428571428572,11363.928571428572,14533.692857142858
08/01/22,8884.344621989028,5427.635714285714,6407.285714285714,10845.571428571428,13970.321428571428
09/01/22,8472.53470069163,5125.057142857143,6074.642857142857,10356.357142857143,13399.528571428571
10/01/22,8078.3315048891,4841.371428571429,5761.071428571428,9876.857142857141,12848.192857142856
11/01/22,7700.86572859528,4581.799999999999,5463.0,9420.07142857143,12325.371428571429
12/01/22,7345.13617934653,4329.664285714285,5183.071428571429,8980.5,11844.185714285713
13/01/22,7007.570236107799,4096.200000000001,4926.928571428572,8567.714285714286,11357.457142857143
14/01/22,6693.461244932029,3867.8999999999996,4680.357142857143,8196.214285714286,10905.892857142857
15/01/22,6402.120677319342,3660.178571428571,4456.571428571428,7839.285714285715,10489.85
16/01/22,6136.578821845934,3465.9357142857143,4244.0714285714275,7525.785714285715,10152.757142857141
17/01/22,5899.822084426425,3274.571428571429,4039.5714285714284,7226.928571428572,9863.942857142858
18/01/22,5696.167660386358,3102.3785714285714,3850.5,7020.785714285714,9627.292857142857
19/01/22,5529.791557357502,2932.5071428571428,3696.5714285714284,6873.642857142857,9416.15
