dates,mean,p2.5,p25,p75,p97.5
23/08/21,2.7142857142857144,1.2142857142857142,2.2142857142857144,3.2142857142857144,4.7142857142857135
24/08/21,2.857142857142857,0.6071428571428572,2.107142857142857,3.607142857142857,5.857142857142857
25/08/21,2.928571428571429,0.3035714285714284,2.0535714285714284,3.803571428571429,6.428571428571429
26/08/21,2.9642857142857144,0.1517857142857144,2.0267857142857144,4.839285714285714,7.6517857142857135
27/08/21,2.982142857142857,0.0758928571428572,2.013392857142857,4.919642857142858,7.825892857142856
28/08/21,2.991071428571429,0.03794642857142838,2.0066964285714284,4.959821428571429,7.125446428571418
29/08/21,3.9877232142857144,0.8127232142857149,2.0033482142857144,4.979910714285714,7.9564732142857135
30/08/21,3.0,1.0,2.0,5.0,7.199999999999989
31/08/21,4.0,1.0,3.0,5.0,8.199999999999989
01/09/21,4.0,1.0,3.0,5.0,9.0
02/09/21,4.0,1.0,3.0,6.0,9.0
03/09/21,4.0,1.0,3.0,6.0,9.0
04/09/21,4.0,1.0,3.0,6.0,10.0
05/09/21,4.0,1.0,3.0,6.0,10.0
06/09/21,4.0,1.0,3.0,6.0,9.199999999999989
07/09/21,5.0,1.0,3.0,6.0,10.0
08/09/21,5.0,1.0,3.0,7.0,10.0
09/09/21,5.0,1.0,4.0,7.0,10.0
10/09/21,5.0,1.0,3.0,7.0,10.0
11/09/21,5.0,1.8000000000000007,4.0,7.0,13.0
12/09/21,6.0,1.0,4.0,8.0,11.0
13/09/21,6.0,2.0,4.0,8.0,12.0
14/09/21,6.0,1.0,4.0,8.0,12.0
15/09/21,6.0,1.0,4.0,8.0,13.0
16/09/21,6.0,2.0,4.0,9.0,13.0
17/09/21,7.0,2.0,5.0,9.0,13.0
18/09/21,7.0,2.0,5.0,9.0,14.0
19/09/21,7.0,2.0,4.0,9.0,13.0
20/09/21,7.0,2.0,5.0,10.0,16.0
21/09/21,7.0,2.0,5.0,10.0,16.0
22/09/21,8.0,2.8000000000000007,5.0,10.0,16.0
23/09/21,8.0,3.0,5.0,11.0,15.199999999999989
24/09/21,8.0,2.0,5.0,10.0,15.199999999999989
25/09/21,8.0,2.0,5.0,11.0,17.0
26/09/21,8.0,2.0,6.0,12.0,16.399999999999977
27/09/21,8.0,2.0,6.0,12.0,20.0
28/09/21,9.0,3.0,6.0,12.0,19.0
29/09/21,9.0,3.0,6.0,12.0,19.0
30/09/21,10.0,3.0,6.0,12.0,19.19999999999999
01/10/21,9.0,3.0,7.0,13.0,20.0
02/10/21,10.0,3.0,7.0,13.0,20.0
03/10/21,10.0,3.0,7.0,13.0,23.0
04/10/21,10.0,3.0,7.0,14.0,22.0
05/10/21,11.0,3.8000000000000007,7.0,15.0,23.19999999999999
06/10/21,11.0,2.8000000000000007,7.0,15.0,25.19999999999999
07/10/21,10.0,3.0,8.0,15.0,25.19999999999999
08/10/21,11.0,4.0,8.0,16.0,25.0
09/10/21,11.0,3.0,8.0,16.0,25.399999999999977
10/10/21,12.0,4.0,8.0,16.0,26.19999999999999
11/10/21,13.0,4.0,9.0,18.0,28.0
12/10/21,13.0,4.0,9.0,18.0,30.19999999999999
