dates,mean,p2.5,p25,p75,p97.5
06/03/22,170.95851657851213,92.09432681937834,115.04942672260233,209.28038575254328,357.7489316659968
07/03/22,168.22164258105556,91.25309284722698,112.8671525630513,206.54688919038387,356.6602020992421
08/03/22,167.64342157775317,89.62293369838471,111.601470364721,202.22610680661165,358.1971163395665
09/03/22,166.5176441932292,88.48205837840487,110.52581893208104,202.38505511118836,360.00715355488387
10/03/22,162.65105816663927,86.88855950172028,107.87035088248378,198.60242171821778,354.1071097894619
11/03/22,156.4973886217514,83.22971170493996,102.68186654785697,188.14379274296778,342.61303546278737
12/03/22,149.2656107267133,79.09076406663213,97.54954854895794,179.58859069262826,331.68128366679196
13/03/22,141.81884881999733,74.55245948929513,92.72502282734035,169.39654447266196,315.67604724321694
14/03/22,134.48556882851133,71.0064401275302,88.03513391377047,160.90509147451186,300.8616766308565
15/03/22,127.39395153350615,66.91126708840719,83.55873891924048,151.6912491149289,283.1998489832104
16/03/22,120.38589777887213,63.31788942879049,78.80988064943871,146.30610795931688,269.7920628757702
17/03/22,113.85822453230463,59.720200354564376,75.08417009056103,136.7971866033509,256.6232936656846
18/03/22,107.6207788548641,57.14956758528271,71.0994620352336,128.57045575991611,241.45531591712242
19/03/22,101.52532634958385,54.12842075788489,66.85695675558229,122.78537250304055,229.24221902923696
20/03/22,95.91418749526545,50.9785192250305,62.99993548616632,114.42845425038372,218.5069190994687
21/03/22,90.43920226936321,46.86426805953839,59.785691763197136,109.02853035524981,205.00706562670499
22/03/22,85.35917184371044,45.77142222805762,56.69999214206014,101.69998590559993,192.2142590756914
23/03/22,80.59314928145089,42.23571213238111,54.128568668896335,96.557137934302,180.96427648805604
24/03/22,75.91876091972544,40.371427814227694,50.91428475934448,90.8999982950923,169.13571111342844
25/03/22,71.59986784039891,38.63571401913188,48.08571395392787,85.88571369311181,158.9142846177937
26/03/22,67.4899274126251,36.06428562274266,45.51428559875544,81.51428550737556,150.04285676199885
27/03/22,63.56366024347511,34.00714282538701,43.19999995965987,75.47142850095341,139.24285701283225
28/03/22,60.0146148575928,31.757142846233467,40.62857141461448,70.19999997588451,132.94285709718787
29/03/22,56.562738636696466,29.828571424801815,38.82857142366443,66.34285713447301,125.09999998419036
30/03/22,53.266886106805984,27.835714284420174,36.514285712588126,62.614285711374706,118.22142856593234
31/03/22,50.22975641783742,26.228571428122837,34.45714285655353,58.88571428470715,110.314285712399
01/04/22,47.23449637889964,25.007142856985517,32.657142856937384,54.899999999654575,103.11428571363693
02/04/22,44.56905859107524,23.72142857137366,30.728571428500302,52.45714285702144,94.69285714263796
03/04/22,41.951415404835906,22.371428571409524,29.057142857118112,49.11428571424389,88.32857142849622
04/04/22,39.55971033573481,21.08571428570768,28.02857142856265,47.05714285712812,83.44285714283102
05/04/22,37.26280447662507,19.79999999999772,26.228571428568408,44.22857142856633,78.62142857141951
06/04/22,35.09269256089384,18.57857142857064,24.68571428571324,41.39999999999824,73.4785714285683
07/04/22,33.052139565503104,17.48571428571401,23.27142857142821,39.34285714285653,68.07857142857036
08/04/22,31.191310072415884,16.26428571428562,22.11428571428559,36.77142857142836,64.28571428571392
09/04/22,29.35536537195517,15.492857142857112,20.57142857142853,34.71428571428564,61.00714285714273
10/04/22,27.773008558261992,14.657142857142846,19.54285714285713,32.78571428571426,58.11428571428567
11/04/22,26.18512179065174,14.142857142857137,18.51428571428571,31.114285714285703,54.19285714285712
12/04/22,24.759183673469387,13.114285714285712,17.742857142857144,29.185714285714283,50.33571428571428
13/04/22,23.442264647794605,12.149999999999999,16.714285714285715,27.514285714285716,48.278571428571425
14/04/22,22.15378538512179,11.635714285714288,15.942857142857145,26.228571428571428,45.707142857142856
