dates,mean,p2.5,p25,p75,p97.5
14/01/22,14146.579464285716,5100.196428571428,9272.442857142858,18892.52857142857,26680.034285714286
15/01/22,15123.129107142857,5574.969285714285,9674.378571428571,20244.285714285714,28859.231428571427
16/01/22,16420.66607142857,6235.836428571429,10238.242857142857,21823.614285714284,30888.09285714286
17/01/22,18114.041607142855,7036.863571428571,11398.107142857141,23476.17142857143,34221.94857142858
18/01/22,20288.155133928572,7495.801428571429,12517.964285714286,26448.364285714284,39589.657857142854
19/01/22,23034.867723214284,8066.313571428571,13306.035714285714,30622.12142857143,47829.55857142857
20/01/22,26293.011875000004,9027.330714285716,15786.67857142857,35986.078571428574,51994.46178571429
21/01/22,30008.96883928571,10314.374285714286,18491.478571428568,41966.58571428571,55112.423571428575
22/01/22,33893.20111607143,11657.150714285714,21802.985714285714,50287.40178571429,58891.13732142858
23/01/22,37903.763660714285,13396.053571428572,25364.62142857143,52327.75535714286,63397.574642857144
24/01/22,42269.80455357143,15603.125714285714,29345.56428571429,54868.00892857143,68679.54375000001
25/01/22,46931.393482142856,18440.285,34292.77142857143,58216.99464285714,74694.32946428572
26/01/22,51849.114866071424,21975.807142857146,41196.59285714286,62172.203571428574,81296.11446428571
27/01/22,56820.35566964286,26428.37142857143,49371.3,66830.81964285715,88392.76125
28/01/22,61751.88700892858,31980.87714285714,51838.68392857143,71973.22321428571,95703.14071428572
29/01/22,66700.45209821429,38917.752857142856,54546.392857142855,77874.35535714286,102857.44642857142
30/01/22,71643.19544642857,47367.240000000005,57881.175,84106.29464285713,109359.68553571429
31/01/22,76443.60566964286,51784.311428571425,62021.22678571429,89313.95357142857,114722.3755357143
01/02/22,81143.47294642858,54717.58982142858,66977.37857142856,94065.31785714286,118675.80821428572
02/02/22,85671.55986607142,58155.286428571424,72241.75892857142,97969.95000000001,120839.3580357143
03/02/22,89821.60531249999,62022.57178571429,77740.5,102396.66428571427,120981.79642857143
04/02/22,93397.52120535713,66452.00946428571,83452.22142857143,104711.2625,120253.37982142858
05/02/22,96207.62544642857,70933.89107142857,88375.35357142857,106109.09285714285,119130.73517857144
06/02/22,98099.60388392858,75463.72785714285,90024.91607142857,106561.06785714286,118986.30517857145
07/02/22,98973.041875,79700.97089285713,90484.02678571429,106368.75892857143,120712.83339285715
08/02/22,98778.66705357144,76153.89017857143,90845.08035714284,106338.81964285715,120877.12285714285
09/02/22,97534.51348214285,70359.67624999999,89408.64285714286,106631.85714285714,120144.36410714286
10/02/22,95315.75004464286,64860.15267857142,88246.20357142856,105648.88392857143,117295.87696428572
11/02/22,92247.34513392857,59850.90321428572,82906.44642857142,104436.78392857143,114539.83714285714
12/02/22,88502.55754464286,55480.64642857143,77531.54285714286,102005.36428571428,114340.66517857143
13/02/22,84274.02214285715,51821.04732142857,72191.41964285714,97686.70714285715,113454.83642857142
14/02/22,79583.93910714285,45264.37642857143,66924.91428571429,93505.3,111251.56267857143
15/02/22,74562.5716517857,35668.01571428571,62279.53035714285,87949.02142857143,107783.94142857143
16/02/22,69470.78415178572,28148.698571428577,57990.796428571426,82693.25,103239.36892857142
17/02/22,64501.435535714285,22408.292142857143,54096.00535714286,77197.74464285714,97996.36232142858
18/02/22,59628.44191964285,17921.198571428573,50866.94464285714,71859.88571428572,92290.12892857143
19/02/22,54714.794062500005,14541.267142857143,43990.25,66892.35178571429,86491.34607142858
20/02/22,49741.65964285714,11862.66857142857,36425.56428571429,62375.32678571429,80775.62428571428
21/02/22,44983.71205357143,9783.172142857142,30865.735714285714,58369.24464285714,75347.7975
22/02/22,40583.569553571426,8140.6050000000005,25219.414285714283,55083.010714285716,70348.05750000001
