dates,mean,p2.5,p25,p75,p97.5
27/02/22,14005.02792857140,12698.687571428600,13077.570000000000,14923.024285714300,15355.149857142900
28/02/22,13205.850428571400,12092.906571428600,12438.053571428600,14001.994285714300,14375.03807142860
01/03/22,12401.67342857140,11428.788642857100,11676.649285714300,13050.180000000000,13534.41257142860
02/03/22,11603.705142857100,10610.393640000000,11028.116314285700,12170.085557142900,12780.578532857100
03/03/22,10822.989003828600,9727.360704600000,10285.204285714300,11297.361428571400,11954.381361685700
04/03/22,10065.8192184,8840.946814392000,9587.607857142860,10499.28018442290,11358.042519497100
05/03/22,9337.530318297780,8015.282198209440,8768.817718399200,9846.213478414970,10769.06684016170
06/03/22,8640.035329475310,7240.625428818940,7992.058282031550,9244.541907704100,10173.787257120000
07/03/22,7977.55223954942,6517.563107872910,7209.497185818460,8764.527147883240,9495.015457865400
08/03/22,7352.20506980328,5859.2286239460200,6574.660472997400,8176.161613110510,8834.588894198890
09/03/22,6765.481196741960,5262.2673048014,5952.299072578900,7583.678324977470,8259.654316593540
10/03/22,6214.617859785480,4722.527950202500,5332.995500837490,7037.016621753560,7781.23806819557
11/03/22,5700.196050310660,4232.019673835520,4813.352560437200,6523.237926709340,7336.905731106070
12/03/22,5222.410483129050,3799.7282663880200,4315.740653801780,6041.69075941452,6898.84449882516
13/03/22,4780.184846748190,3390.3808240566200,3879.8530371960900,5622.424782761430,6473.930204847610
14/03/22,4371.310525685490,3006.147245388060,3462.7380846109,5211.963290212000,6070.45470445822
15/03/22,3994.77813994948,2678.0835959747400,3087.6866453771700,4819.970155349070,5685.60100306885
16/03/22,3649.0582554583700,2362.389189164090,2775.015138382400,4455.355817846510,5318.722377804870
17/03/22,3333.3360292616700,2090.8991519718600,2500.3840417086300,4114.579993460410,4945.129367065640
18/03/22,3044.594637517760,1849.1249336871500,2238.82165076948,3805.8531768476800,4614.941473823400
19/03/22,2780.8715545423100,1637.8942518981300,2008.4977091407900,3519.726184963650,4312.842038089620
20/03/22,2540.9374955566900,1449.918535276050,1803.833432751150,3233.302907596280,4025.5716617517600
21/03/22,2322.772830483740,1285.2670410245500,1621.643606534970,2973.5240271373000,3749.6244811205300
22/03/22,2124.365221246500,1134.307836412130,1457.30855671034,2763.2600294070700,3496.4840847633400
23/03/22,1943.1634627525600,1000.7081256529000,1302.9032783911900,2573.8606958406100,3259.3149537268400
24/03/22,1778.396475365240,885.7211116024490,1160.5192804785500,2391.8745946240400,3052.4073974008
25/03/22,1629.1715827584400,788.1621038329770,1030.7846146131800,2225.1614929252700,2853.818617440790
26/03/22,1494.6747675233700,705.8778669772000,916.955604928086,2070.081487972860,2669.7941109382
27/03/22,1373.0546504127800,631.5923294575410,819.7577133756260,1922.4633699241100,2499.245770242460
28/03/22,1262.821359179440,566.1721064331680,734.4826144932260,1783.6427230864100,2337.741964770660
