dates,mean,p2.5,p25,p75,p97.5
01/11/21,7708.061703554661,7158.257142857143,7296.142857142857,8044.571428571428,8183.728571428572
02/11/21,8198.154258886654,7561.142857142857,7700.285714285715,8589.57142857143,8730.085714285715
03/11/21,8715.887323943662,7993.257142857143,8125.571428571428,9155.857142857143,9311.385714285714
04/11/21,9260.395036887994,8432.985714285714,8574.285714285714,9761.57142857143,9911.242857142857
05/11/21,9830.102615694166,8889.814285714287,9037.142857142857,10389.857142857143,10546.885714285714
06/11/21,10426.281019450034,9348.471428571429,9532.42857142857,11052.714285714286,11210.985714285714
07/11/21,11047.013413816232,9853.528571428571,10019.42857142857,11724.42857142857,11921.0
08/11/21,11698.013413816232,10349.87142857143,10549.857142857143,12452.857142857143,12644.785714285714
09/11/21,12373.190476190473,10865.342857142858,11075.57142857143,13198.714285714286,13437.214285714286
10/11/21,13068.425888665326,11395.771428571428,11621.857142857143,13975.42857142857,14209.628571428571
11/11/21,13788.460093896714,11952.471428571429,12171.285714285714,14781.0,15031.214285714284
12/11/21,14530.56740442656,12511.800000000001,12764.285714285714,15610.57142857143,15880.699999999999
13/11/21,15290.93896713615,13064.82857142857,13334.857142857143,16446.14285714286,16763.585714285713
14/11/21,16071.151576123406,13656.12857142857,13947.142857142857,17299.85714285714,17660.171428571426
15/11/21,16862.741113346747,14246.771428571428,14561.142857142857,18160.285714285714,18568.457142857143
16/11/21,17663.797451374918,14830.557142857144,15184.42857142857,19054.714285714286,19519.31428571429
17/11/21,18477.66331321261,15422.442857142858,15820.142857142857,19972.285714285714,20491.457142857143
18/11/21,19294.792085848425,16012.2,16446.85714285714,20869.0,21460.185714285715
19/11/21,20111.53789403085,16610.285714285717,17106.714285714286,21780.0,22453.64285714286
20/11/21,20924.99932930919,17182.014285714286,17766.428571428572,22777.714285714286,23473.4
21/11/21,21728.431254191823,17729.014285714286,18460.0,23742.714285714286,24445.52857142857
22/11/21,22518.573440643864,18261.84285714286,19166.285714285714,24742.14285714286,25426.742857142857
23/11/21,23290.997987927563,18797.671428571426,19819.0,25693.428571428572,26369.071428571428
24/11/21,24035.38698859826,19289.85714285714,20476.85714285714,26654.285714285714,27327.385714285716
25/11/21,24748.591549295776,19737.871428571427,21094.428571428572,27576.14285714286,28285.0
26/11/21,25423.533869885985,20188.442857142858,21736.285714285714,28466.14285714286,29112.428571428572
27/11/21,26056.93427230047,20595.271428571432,22325.0,29327.285714285714,29892.771428571425
28/11/21,26640.985915492958,20968.214285714286,22861.285714285714,30143.0,30675.1
29/11/21,27171.278336686788,21287.899999999998,23457.14285714286,30924.428571428572,31383.457142857143
30/11/21,27639.556673373572,21567.871428571427,23965.714285714286,31626.85714285714,32050.642857142855
01/12/21,28045.92756539236,21843.014285714286,24417.428571428572,32194.571428571428,32647.485714285714
02/12/21,28386.488933601606,22070.5,24846.714285714286,32738.14285714286,33093.75714285714
03/12/21,28659.712273641853,22202.585714285713,25232.85714285714,33161.857142857145,33520.25714285714
04/12/21,28864.743125419183,22314.742857142857,25590.571428571428,33561.857142857145,33860.54285714286
05/12/21,28994.26961770624,22367.8,25880.285714285714,33840.0,34116.25714285715
06/12/21,29045.900067069084,22389.442857142858,26129.428571428572,34010.857142857145,34279.71428571428
07/12/21,29026.602951039567,22350.714285714286,26314.85714285714,34110.0,34358.57142857143
08/12/21,28934.710261569417,22249.17142857143,26478.714285714286,34103.57142857143,34365.614285714284
09/12/21,28770.024815560024,22090.72857142857,26578.428571428572,34017.857142857145,34261.7
10/12/21,28534.274312541922,21876.285714285714,26609.0,33835.71428571428,34096.55714285714
