dates,mean,p2.5,p25,p75,p97.5
28/11/21,22469.63422749012,20162.814285714285,20369.785714285717,24559.428571428572,25518.178571428572
29/11/21,22603.086504470786,20054.742857142857,20347.142857142855,25066.214285714286,25806.421428571426
30/11/21,22674.650447078395,19743.807142857142,20174.428571428572,25540.285714285714,26006.278571428575
01/12/21,22681.48617176128,19325.67142857143,19992.928571428572,25889.285714285717,26226.050000000003
02/12/21,22625.528176336036,18852.335714285713,19763.928571428572,26086.928571428572,26522.55
03/12/21,22507.852776044918,18331.35714285714,19499.142857142855,26091.142857142855,26779.135714285716
04/12/21,22329.39883551674,17766.635714285712,19177.928571428572,25986.0,26987.31428571429
05/12/21,22096.059263880223,17163.235714285714,18809.642857142855,25832.214285714286,27120.15
06/12/21,21807.898315658138,16540.81428571429,18418.214285714283,25595.5,27203.664285714287
07/12/21,21469.26388022458,15919.064285714287,17959.642857142855,25284.285714285714,27214.62857142857
08/12/21,21086.47286338116,15262.8,17480.857142857145,24907.357142857145,27177.01428571429
09/12/21,20662.12414223331,14588.671428571428,16975.285714285714,24463.285714285714,27076.092857142856
10/12/21,20201.86837180287,13920.314285714287,16448.428571428572,23981.571428571428,26896.457142857143
11/12/21,19708.368683718032,13254.785714285716,15904.857142857143,23440.357142857145,26685.714285714283
12/12/21,19187.471615720526,12605.264285714286,15317.857142857143,22836.714285714286,26386.72857142857
13/12/21,18646.81014763984,11970.15,14741.714285714286,22229.142857142855,26059.892857142855
14/12/21,18087.74007070077,11345.907142857144,14177.142857142857,21565.571428571428,25687.292857142857
15/12/21,17516.09523809524,10753.292857142857,13586.785714285714,20866.785714285714,25248.757142857143
16/12/21,16933.434601788314,10174.392857142857,13004.857142857141,20172.0,24786.27857142857
17/12/21,16343.836764400085,9598.107142857143,12433.142857142857,19470.285714285714,24260.6
18/12/21,15752.722187564981,9072.935714285715,11847.214285714286,18756.571428571428,23683.77857142857
19/12/21,15163.052401746725,8573.564285714285,11299.785714285714,18014.714285714286,23119.635714285716
20/12/21,14573.15928467457,8078.307142857143,10751.357142857143,17290.428571428572,22486.264285714286
21/12/21,13989.80474111042,7609.535714285715,10216.214285714286,16547.428571428572,21853.12142857143
22/12/21,13412.202744853403,7173.978571428572,9715.928571428572,15827.285714285714,21216.878571428573
23/12/21,12844.184861717613,6754.150000000001,9209.357142857143,15118.785714285714,20557.535714285714
24/12/21,12287.296319401123,6348.757142857143,8727.214285714286,14434.071428571428,19875.914285714287
25/12/21,11742.883551673945,5964.192857142856,8263.642857142857,13766.714285714286,19187.785714285714
26/12/21,11211.628197130382,5591.278571428572,7795.857142857143,13083.428571428572,18537.57857142857
27/12/21,10694.88812642961,5249.771428571428,7372.142857142857,12436.214285714286,17860.757142857146
28/12/21,10192.18527760449,4930.714285714285,6942.928571428572,11788.714285714286,17193.32142857143
29/12/21,9705.44936577251,4607.935714285713,6543.428571428572,11189.428571428572,16526.65
30/12/21,9234.616552297774,4319.221428571429,6163.285714285715,10617.857142857141,15851.014285714286
31/12/21,8779.253690996049,4046.014285714286,5798.357142857143,10042.714285714286,15212.62857142857
01/01/22,8341.310459555001,3783.3,5455.571428571428,9489.785714285714,14595.057142857142
02/01/22,7919.225410688292,3544.2285714285713,5121.071428571428,8963.0,13971.849999999999
03/01/22,7514.046163443544,3312.7428571428572,4811.285714285715,8452.642857142859,13350.471428571429
04/01/22,7124.698066126013,3094.614285714286,4525.0,7985.142857142857,12772.628571428573
05/01/22,6751.79080889998,2884.335714285715,4254.428571428571,7523.642857142857,12207.971428571429
06/01/22,6394.235599916823,2700.1571428571424,3987.142857142857,7096.642857142857,11655.199999999999
