dates,mean,p2.5,p25,p75,p97.5
27/09/21,12.0,10.0,11.0,13.0,16.0
28/09/21,12.0,10.0,11.0,14.0,16.0
29/09/21,13.0,10.0,11.0,14.0,17.0
30/09/21,12.5,10.0,12.0,14.0,18.0
01/10/21,13.0,10.0,12.0,14.0,18.0
02/10/21,13.0,10.0,12.0,14.0,18.0
03/10/21,13.0,10.0,12.0,15.0,19.0
04/10/21,14.0,10.0,12.0,15.0,19.0
05/10/21,14.0,10.0,12.0,16.0,20.0
06/10/21,14.0,10.0,12.0,17.0,21.0
07/10/21,14.0,10.0,12.75,17.0,21.0
08/10/21,15.0,11.0,13.0,17.0,22.0
09/10/21,15.0,11.0,13.0,18.0,22.0
10/10/21,16.0,11.0,13.0,19.0,24.524999999999977
11/10/21,16.0,11.0,14.0,20.0,25.0
12/10/21,16.0,11.0,13.0,20.0,25.524999999999977
13/10/21,16.0,11.0,13.0,21.0,28.0
14/10/21,18.0,10.0,14.0,22.0,30.0
15/10/21,18.0,11.0,14.0,23.0,30.524999999999977
16/10/21,19.0,11.0,14.0,25.0,32.52499999999998
17/10/21,19.5,11.0,14.0,26.25,34.52499999999998
18/10/21,20.0,11.0,15.0,27.0,35.52499999999998
19/10/21,20.0,11.0,14.0,30.0,37.0
20/10/21,21.0,11.0,15.0,31.25,40.52499999999998
21/10/21,23.0,12.0,15.0,33.0,44.52499999999998
22/10/21,21.5,11.0,15.0,35.0,45.0
23/10/21,23.5,12.0,16.0,37.0,47.0
24/10/21,25.5,11.475000000000001,15.0,39.0,49.0
25/10/21,25.0,12.0,16.0,42.0,54.0
26/10/21,27.0,12.0,16.0,45.0,57.0
27/10/21,27.0,13.0,17.0,49.0,61.0
28/10/21,29.0,12.0,17.0,50.0,67.0
29/10/21,29.5,12.0,17.0,54.0,72.52499999999998
30/10/21,29.0,12.0,17.0,57.25,76.52499999999998
31/10/21,31.5,13.0,17.0,62.0,81.04999999999995
01/11/21,33.5,13.0,18.0,67.0,87.0
02/11/21,32.0,12.0,18.0,70.0,91.0
03/11/21,34.0,13.0,19.0,75.0,99.52499999999998
04/11/21,35.0,13.0,19.0,80.0,103.52499999999998
05/11/21,31.5,14.0,19.0,83.25,116.0
06/11/21,40.0,13.0,20.0,88.0,115.52499999999998
07/11/21,39.0,14.0,20.0,94.0,123.52499999999998
08/11/21,40.5,13.0,20.0,101.0,131.0
09/11/21,40.0,13.0,20.75,104.0,135.0
10/11/21,35.5,13.0,20.75,110.0,143.52499999999998
11/11/21,38.5,14.0,21.0,117.0,150.0
12/11/21,43.5,14.0,22.0,122.0,160.0
13/11/21,44.0,15.0,21.0,124.0,166.52499999999998
14/11/21,45.5,15.0,23.0,131.25,169.52499999999998
15/11/21,44.5,14.0,23.0,138.25,180.52499999999998
16/11/21,44.5,15.0,24.0,142.0,184.04999999999995
