dates,mean,p2.5,p25,p75,p97.5
23/01/22,13913.285714285701,13913.285714285701,13913.285714285701,13913.285714285701,13913.285714285701
24/01/22,13797.243412698406,11579.742857142839,12664.917857142855,14774.367857142854,15167.328571428567
25/01/22,13516.328029642851,10281.276034642871,11835.602805357143,14955.49642857142,15569.138962321422
26/01/22,13229.741164924251,9622.317658915736,11310.782888616966,14852.329623173215,15585.39883928571
27/01/22,12993.697617525117,9260.226001361467,10998.435116229568,14659.549107142853,15470.968150596005
28/01/22,12828.852753397843,9127.95824399941,10793.101116071433,14473.873660714296,15318.011964285712
29/01/22,12744.474690443916,9125.992016619284,10837.355939546202,14337.748214285712,15156.085727183441
30/01/22,12748.946226300925,9164.644856116296,11000.415214410066,14251.270636049063,15068.212060872305
31/01/22,12846.601177578606,9370.425102374369,11321.008428380184,14266.085714285706,15146.345471811597
01/02/22,13057.420647081417,9749.675714285724,11864.442493221937,14307.47857142857,15287.394184444887
02/02/22,13383.608904027758,10216.797142857153,12504.08711946803,14491.508421150204,15487.030233347099
03/02/22,13835.236026109082,10842.661353241501,13030.782633072798,14745.988565474157,15964.303544316877
04/02/22,14419.302581085396,11695.26988567866,13732.661275679358,15247.842857142856,16652.609576371004
05/02/22,15138.472430048987,12671.457857142857,14372.748127393099,15954.384339470344,17562.74547302878
06/02/22,15989.949491710946,13628.261899475938,15060.871428571425,16868.016684111946,18622.708257782924
07/02/22,16966.435024779115,14398.402142857143,15812.305317371696,17929.543661679665,19878.13189647641
08/02/22,18050.157431315376,15236.687205850421,16783.871069911787,19166.683664091142,21307.85931449145
09/02/22,19216.441448131136,15944.895714285705,17834.139644714392,20540.78328995969,22696.865151910682
10/02/22,20432.666317152856,16689.78357142856,19093.443933926857,21849.342857142852,24130.80170589111
11/02/22,21658.103560110034,17603.67142857143,20255.39469505902,23141.36011156773,25416.748947488337
12/02/22,22847.43483671927,18539.650864048555,21513.24876985224,24379.987911312128,26519.716219436068
13/02/22,23955.14982590266,19625.56071428571,22669.128571428566,25410.325464754955,27356.164867493648
14/02/22,24932.109652440067,20781.39857142857,23718.70714285715,26260.84220509361,28015.422710109557
15/02/22,25736.005409304737,21921.44714285714,24756.77857142857,27026.67019145079,28250.83700817376
16/02/22,26329.662031154134,23029.802142857137,25513.68571428571,27622.369078693115,28477.67406927312
17/02/22,26689.433491057756,24029.12428571428,25803.471428571414,27802.443635999352,28808.21723107754
18/02/22,26801.12426381388,24597.04357142858,25773.164285714276,27775.688177619082,29112.792689301565
19/02/22,26662.70957744522,24110.631428571436,25538.542857142846,27641.99748800781,29143.18263130902
20/02/22,26282.609391337497,22983.40000000001,25033.010211872945,27576.738930521027,28973.717913081742
21/02/22,25679.177965835264,21818.800000000007,24056.87149923126,27078.771650820763,28719.617845781686
22/02/22,24879.571676406627,20498.08928571429,22924.164285714272,26397.628571428577,28589.21048773914
23/02/22,23917.17375021152,19132.57214285715,21737.69999999999,25955.953595370098,28258.051510218804
24/02/22,22822.828998739657,17750.131428571425,20415.849999999984,25106.79341389972,27773.026043429083
25/02/22,21632.467357055208,16338.012142857142,19093.792857142867,24289.58000857535,26875.485684480573
26/02/22,20381.50616625,14953.53357142857,17735.312792729645,23085.968189058734,26082.747704759982
27/02/22,19097.71498360273,13647.501428571453,16368.83938982833,21935.67857142856,25117.217030858083
28/02/22,17810.44828612303,12378.767142857168,15033.713358286284,20621.25809060027,23940.4496132062
01/03/22,16542.756915726317,11232.041428571454,13763.371428571432,19213.86679239152,22589.60181255081
02/03/22,15310.954564537657,10165.500000000027,12631.866596149954,17881.65220874921,21279.470168928114
03/03/22,14130.287546874739,9181.55571428574,11565.58268382122,16618.01382473079,19996.9634924964
