dates,mean,p2.5,p25,p75,p97.5
13/08/22,3643.349523809524,2927.460714285714,3272.642857142857,4015.0,4344.960714285714
14/08/22,3570.277777777778,2833.9392857142857,3202.75,3923.1071428571427,4241.6107142857145
15/08/22,3487.6063492063495,2748.232142857143,3125.892857142857,3836.357142857143,4155.8607142857145
16/08/22,3395.8904761904764,2630.6035714285713,3058.607142857143,3732.464285714286,4058.714285714286
17/08/22,3298.153333333333,2506.9785714285713,2991.607142857143,3638.3571428571427,3975.2357142857145
18/08/22,3193.381587301587,2390.232142857143,2899.4285714285716,3555.642857142857,3901.2000000000003
19/08/22,3083.5568253968254,2264.7642857142855,2798.3571428571427,3429.0357142857147,3810.25
20/08/22,2969.5466666666666,2145.739285714286,2688.8214285714284,3272.25,3726.6749999999997
21/08/22,2852.3492063492063,2025.8142857142857,2577.2857142857147,3131.857142857143,3629.2678571428573
22/08/22,2733.071746031746,1900.3357142857144,2465.464285714286,3012.25,3529.817857142857
23/08/22,2613.3584126984133,1791.6607142857142,2344.892857142857,2902.25,3429.057142857142
24/08/22,2493.183174603175,1682.607142857143,2217.8571428571427,2800.3571428571427,3327.767857142857
25/08/22,2373.874285714286,1573.2250000000001,2102.464285714286,2699.6428571428573,3208.171428571429
26/08/22,2256.143174603175,1476.9250000000002,1999.4285714285713,2598.25,3090.717857142857
27/08/22,2139.9092063492067,1378.4928571428572,1881.7142857142858,2476.0,2975.2321428571427
28/08/22,2025.460634920635,1292.8607142857145,1772.25,2337.3928571428573,2854.0464285714284
29/08/22,1914.7171428571426,1198.5321428571428,1660.5714285714287,2207.3214285714284,2730.578571428571
30/08/22,1806.2625396825397,1115.5142857142857,1547.0,2075.464285714286,2599.535714285714
31/08/22,1702.493015873016,1035.1678571428572,1442.2142857142858,1957.607142857143,2481.6964285714284
01/09/22,1602.184126984127,962.7821428571428,1343.107142857143,1846.2142857142856,2357.321428571428
02/09/22,1506.1758730158726,899.35,1248.392857142857,1749.3214285714284,2240.4535714285716
03/09/22,1414.579365079365,831.0714285714286,1162.1785714285713,1650.2142857142856,2120.7964285714284
04/09/22,1328.1422222222222,770.9392857142857,1083.4285714285713,1556.0714285714287,2015.5535714285716
05/09/22,1245.154603174603,714.8464285714285,1003.4642857142858,1472.5357142857142,1906.682142857143
06/09/22,1167.8609523809525,659.4142857142857,931.6785714285714,1392.8571428571427,1799.6642857142856
07/09/22,1094.1619047619047,609.4178571428572,864.8928571428571,1319.7857142857142,1706.5357142857142
08/09/22,1025.476507936508,559.225,801.4642857142857,1241.142857142857,1613.6428571428569
09/09/22,961.4028571428572,518.1464285714286,741.9642857142857,1165.0714285714284,1528.1071428571427
10/09/22,902.5806349206348,480.63571428571424,690.0,1099.75,1448.1642857142856
11/09/22,847.9619047619047,444.8892857142857,640.1071428571429,1041.9642857142858,1370.8714285714284
